Model,TrainSeconds,InferenceSeconds,InferenceMsPerSample,ModelSizeMB,ParameterCount
Autoencoder,133.31820039998274,0.1764612999977544,0.007827417494577465,0.0634765625,16640
GANomaly,207.07741599995643,0.036122099962085485,0.0016022932914338843,0.12382888793945312,32461
LSTM,346.8147475000005,0.19480040000053123,0.008640897799881619,0.15454483032226562,40513
CNN,260.7783240000135,0.16642950003733858,0.007382429916489469,0.019229888916015625,5041
RF/XGB,17.506375400000252,0.30627820000518113,0.013585796664530745,9.791349411010742,0
Meta-Learner,1.9706513999844901,0.07378450001124293,0.0032729107528053107,1.0188827514648438,0
CLAF++ + Symbolic,967.5329635999515,0.001902799995150417,8.440383229020659e-05,11.17131233215332,94655
