Model,TrainSeconds,InferenceSeconds,InferenceMsPerSample,ModelSizeMB,ParameterCount
Autoencoder,201.52791870001238,0.16816299999481998,0.007459323988414655,0.0634765625,16640
GANomaly,335.27160079999885,0.03874049999285489,0.0017184394957795817,0.12382888793945312,32461
LSTM,470.8327933999972,0.2145684999995865,0.00951776525903063,0.15454483032226562,40513
CNN,391.26571560000593,0.19291939999675378,0.008557460965079568,0.019229888916015625,5041
RF/XGB,22.24473880000005,0.26308780000545084,0.01166996983700545,9.791254997253418,0
Meta-Learner,2.9782453999941936,0.07505119999404997,0.003329098651261975,1.0334701538085938,0
CLAF++ + Symbolic,1424.2020363000047,0.00016419999883510172,7.283534369903376e-06,11.185805320739746,94655
