Model,TrainSeconds,InferenceSeconds,InferenceMsPerSample,ModelSizeMB,ParameterCount
Autoencoder,117.78308269998524,0.15092210000148043,0.006694557310214711,0.0634765625,16640
GANomaly,195.65236070001265,0.03133600001456216,0.0013899929034138644,0.12382888793945312,32461
LSTM,325.6904911000165,0.17019150004489347,0.0075493035860935715,0.15454483032226562,40513
CNN,246.61519680003403,0.15195410000160336,0.006740334457132868,0.019229888916015625,5041
RF/XGB,18.30031560000498,0.24993450002511963,0.011086519695933269,9.791349411010742,0
Meta-Learner,2.034708699968178,0.059148100030142814,0.0026236737060922116,1.0188827514648438,0
CLAF++ + Symbolic,906.1397298999946,0.0014123999862931669,6.265081557368554e-05,11.17131233215332,94655
