Model,TrainSeconds,InferenceSeconds,InferenceMsPerSample,ModelSizeMB,ParameterCount
Autoencoder,180.79465840000194,0.13748979999218136,0.006098731369418974,0.0634765625,16640
GANomaly,294.83169479999924,0.03667090000817552,0.0016266367995109797,0.12382888793945312,32461
LSTM,429.5312008000037,0.22651989999576472,0.010047901880578634,0.15454483032226562,40513
CNN,335.19603530000313,0.1951751000015065,0.008657518630301033,0.019229888916015625,5041
RF/XGB,20.07920639999793,0.2898255999898538,0.012855997160657105,9.791254997253418,0
Meta-Learner,0.9049424999975599,0.013342599995667115,0.0005918470544564902,0.00324249267578125,0
CLAF++ + Symbolic,1261.3786534999963,0.00011809999705292284,5.2386442979472515e-06,10.155577659606934,94655
