Model,TrainSeconds,InferenceSeconds,InferenceMsPerSample,ModelSizeMB,ParameterCount
Autoencoder,39.765855999983614,0.11676010000519454,0.004670404000207782,0.024600982666015625,6449
GANomaly,64.22441550000804,0.01790690000052564,0.0007162760000210256,0.04637908935546875,12158
LSTM,78.77778840000974,0.12249820001306944,0.004899928000522777,0.07739639282226562,20289
CNN,55.45240859998739,0.0851898999826517,0.003407595999306068,0.019229888916015625,5041
RF/XGB,5.412882999982685,0.19738049997249618,0.007895219998899847,1.4965925216674805,0
Meta-Learner,0.5334677000064403,0.013111000007484108,0.0005244400002993644,0.00324249267578125,0
CLAF++ + Symbolic,244.19693499995628,0.00013329999637790024,5.33199985511601e-06,1.6674413681030273,43937
