Model,TrainSeconds,InferenceSeconds,InferenceMsPerSample,ModelSizeMB,ParameterCount
Autoencoder,136.00670839997474,0.21997039997950196,0.009757381120453424,0.0634765625,16640
GANomaly,244.14513089996763,0.05050080001819879,0.002240099362056369,0.12382888793945312,32461
LSTM,460.9814440999762,0.2917005999479443,0.012939167847229607,0.15454483032226562,40513
CNN,300.4109443000052,0.31496620003599674,0.013971176367813906,0.019229888916015625,5041
RF/XGB,18.97306370001752,0.5268217999837361,0.023368603618866935,9.791349411010742,0
Meta-Learner,1.8953769999789074,0.07712470000842586,0.0034210743438797845,0.9956893920898438,0
CLAF++ + Symbolic,1162.4823952999432,0.0015478000277653337,6.865685006056305e-05,11.14811897277832,94655
