Model,TrainSeconds,InferenceSeconds,InferenceMsPerSample,ModelSizeMB,ParameterCount
Autoencoder,114.56874999997672,0.1577221000334248,0.006996189675009971,0.0634765625,16640
GANomaly,191.42197729996406,0.03090620000148192,0.0013709279631601277,0.12382888793945312,32461
LSTM,323.4348716000095,0.16122899996116757,0.007151747691677057,0.15454483032226562,40513
CNN,245.227060300007,0.1543569999630563,0.006846921573946784,0.019229888916015625,5041
RF/XGB,18.60870209999848,0.2505700000328943,0.011114709014943857,9.791349411010742,0
Meta-Learner,1.9869916000170633,0.05852530000265688,0.0025960477290035877,1.0188827514648438,0
CLAF++ + Symbolic,895.3115046999301,0.0013455000007525086,5.968328605183235e-05,11.17131233215332,94655
